client,dayofweek,temperature,menu,service_type,food_class,spicy,food_temperature_level,quantity,basic_quantity
코렘시스,0,-4,매콤찜닭,케이터링-베이직,한식,0.8,2,18,18
코렘시스,1,0,연어장덮밥,케이터링-베이직,양식,0,0,18,18
코렘시스,2,7,갈비치킨,케이터링-베이직,한식,0.8,1,18,18
코렘시스,3,-1,논우렁강된장정식,케이터링-베이직,한식,0.4,1,18,18
코렘시스,4,-3,수제등심돈가스,케이터링-베이직,일식,0,1,18,18
프롬더레드,0,36,로스트데리야끼치킨,케이터링-베이직,한식,0.2,1,26,30
프롬더레드,1,35,전라도한상,케이터링-베이직,한식,0.6,1,27,30
프롬더레드,2,35,버섯소불고기,케이터링-베이직,한식,0.3,1,26,30
프롬더레드,3,34,순살갈릭양념치킨,케이터링-베이직,한식,0.2,1,26,30
프롬더레드,4,35,미나리삼겹구이,케이터링-베이직,한식,0,1,27,30
프롬더레드,0,29,숯불닭갈비,케이터링-베이직,한식,0.8,1,29,30
프롬더레드,1,33,소고기우거지해장국,케이터링-베이직,한식,0.6,2,28,30
프롬더레드,2,33,동파육,케이터링-베이직,중식,0.3,1,28,30
프롬더레드,3,34,훈제오리주물럭,케이터링-베이직,한식,0.5,1,29,30
프롬더레드,4,32,수제떡갈비,케이터링-베이직,한식,0.1,1,29,30
프롬더레드,0,34,매콤소불고기,케이터링-베이직,한식,0.8,1,30,30
프롬더레드,1,32,연어회덮밥,케이터링-베이직,양식,0.2,0,30,30
프롬더레드,3,31,매콤찜닭,케이터링-베이직,한식,0.8,2,29,30
프롬더레드,4,31,된장차슈,케이터링-베이직,일식,0.3,1,28,30
프롬더레드,0,30,깻잎된장제육볶음,케이터링-베이직,한식,0.6,1,15,30
프롬더레드,1,30,새싹보리비빔밥,케이터링-베이직,한식,0.6,1,15,30
프롬더레드,2,29,목살구이와김치찜,케이터링-베이직,한식,0.5,2,14,30
프롬더레드,3,27,훈제오리주물럭,케이터링-베이직,한식,0.5,1,13,30
프롬더레드,4,29,매콤돼지갈비찜,케이터링-베이직,한식,0.9,2,11,30
프롬더레드,0,24,버섯소불고기,케이터링-베이직,한식,0.3,1,16,30
프롬더레드,1,25,제주도한상,케이터링-베이직,한식,0.6,1,17,30
프롬더레드,2,22,로스트데리야끼치킨,케이터링-베이직,한식,0.2,1,17,30
프롬더레드,3,26,맥적,케이터링-베이직,한식,0.2,1,17,30
프롬더레드,4,28,매콤오븐닭구이,케이터링-베이직,한식,0.8,1,17,30
핏투게더,0,36,로스트데리야끼치킨,케이터링-베이직,한식,0.2,1,32,55
핏투게더,1,35,전라도한상,케이터링-베이직,한식,0.6,1,32,55
핏투게더,2,35,버섯소불고기,케이터링-베이직,한식,0.3,1,32,55
핏투게더,3,34,순살갈릭양념치킨,케이터링-베이직,한식,0.2,1,32,55
핏투게더,4,35,미나리삼겹구이,케이터링-베이직,한식,0,1,32,55
핏투게더,0,29,숯불닭갈비,케이터링-베이직,한식,0.8,1,26,55
핏투게더,1,33,소고기우거지해장국,케이터링-베이직,한식,0.6,2,21,55
핏투게더,2,33,동파육,케이터링-베이직,중식,0.3,1,21,55
핏투게더,3,34,훈제오리주물럭,케이터링-베이직,한식,0.5,1,21,55
핏투게더,4,32,수제떡갈비,케이터링-베이직,한식,0.1,1,26,55
핏투게더,0,34,매콤소불고기,케이터링-베이직,한식,0.8,1,36,55
핏투게더,1,32,연어회덮밥,케이터링-베이직,양식,0.2,0,36,55
핏투게더,2,32,오겹두루치기,케이터링-베이직,한식,0.5,1,36,55
핏투게더,3,31,매콤찜닭,케이터링-베이직,한식,0.8,2,36,55
핏투게더,4,31,된장차슈,케이터링-베이직,일식,0.3,1,36,55
핏투게더,0,30,깻잎된장제육볶음,케이터링-베이직,한식,0.6,1,46,55
핏투게더,1,30,새싹보리비빔밥,케이터링-베이직,한식,0.6,1,44,55
핏투게더,2,29,목살구이와김치찜,케이터링-베이직,한식,0.5,2,44,55
핏투게더,3,27,훈제오리주물럭,케이터링-베이직,한식,0.5,1,44,55
핏투게더,4,29,매콤돼지갈비찜,케이터링-베이직,한식,0.9,2,44,55
핏투게더,3,28,순살갈릭양념치킨,케이터링-베이직,한식,0.2,1,46,55
핏투게더,4,27,언양식바싹불고기,케이터링-베이직,한식,0.1,1,46,55
핏투게더,0,24,버섯소불고기,케이터링-베이직,한식,0.3,1,48,55
핏투게더,1,25,제주도한상,케이터링-베이직,한식,0.6,1,48,55
핏투게더,2,22,로스트데리야끼치킨,케이터링-베이직,한식,0.2,1,46,55
핏투게더,3,26,맥적,케이터링-베이직,한식,0.2,1,46,55
핏투게더,4,28,매콤오븐닭구이,케이터링-베이직,한식,0.8,1,44,55
핏투게더,1,27,고추장콩나물소불고기,케이터링-베이직,한식,0.6,1,48,55
핏투게더,2,21,닭도리탕,케이터링-베이직,한식,0.6,2,46,55
핏투게더,3,22,소고기관자볶음,케이터링-베이직,한식,0.2,1,46,55
핏투게더,4,21,돼지고기부추볶음&꽃빵,케이터링-베이직,한식,0.1,1,46,55
핏투게더,1,21,오리고기두루치기,케이터링-베이직,한식,0.5,1,48,55
핏투게더,2,25,소고기숙주볶음,케이터링-베이직,한식,0.1,1,46,55
핏투게더,3,25,숯불닭갈비,케이터링-베이직,한식,0.8,1,46,55
핏투게더,4,22,서울식소불고기,케이터링-베이직,한식,0.3,1,44,55
핏투게더,0,15,소고기산채비빔밥,케이터링-베이직,한식,0.5,1,47,55
핏투게더,1,15,주꾸미삼겹백반,케이터링-베이직,한식,0.8,1,46,55
핏투게더,2,15,버섯떡갈비,케이터링-베이직,한식,0.1,1,46,55
핏투게더,3,15,짜장닭찜,케이터링-베이직,한식,0.2,2,44,55
핏투게더,4,17,김치제육볶음,케이터링-베이직,한식,0.5,1,44,55
핏투게더,0,18,고추장소불고기,케이터링-베이직,한식,0.6,1,48,55
핏투게더,1,19,돼지고기수육,케이터링-베이직,한식,0.5,1,46,55
핏투게더,2,18,양념치킨,케이터링-베이직,한식,0.2,1,46,55
핏투게더,3,19,돼지갈비찜,케이터링-베이직,한식,0.5,2,44,55
핏투게더,4,21,스파이시로스트치킨그라탕,케이터링-베이직,양식,0.4,2,44,55
핏투게더,0,17,삼겹살김치볶음,케이터링-베이직,한식,0.6,1,48,55
핏투게더,1,16,춘천식 닭갈비,케이터링-베이직,한식,0.5,1,46,55
핏투게더,2,17,오븐닭구이,케이터링-베이직,한식,0.6,1,46,55
핏투게더,3,16,숙주돼지고기볶음,케이터링-베이직,한식,0.3,1,44,55
핏투게더,4,20,매콤돼지갈비찜,케이터링-베이직,한식,0.9,2,44,55
핏투게더,0,8,돈까스덮밥,케이터링-베이직,일식,0,1,48,55
핏투게더,1,7,매운닭구이,케이터링-베이직,한식,0.8,1,46,55
핏투게더,2,7,버섯불고기,케이터링-베이직,한식,0.3,1,46,55
핏투게더,3,11,쏘이치킨,케이터링-베이직,한식,0.2,1,44,55
핏투게더,4,9,오삼두루치기,케이터링-베이직,한식,0.6,1,44,55
핏투게더,0,16,산채비빔밥,케이터링-베이직,한식,0.5,1,50,55
핏투게더,1,14,미나리돈두루치기,케이터링-베이직,한식,0,1,48,55
핏투게더,2,13,부추닭도리탕,케이터링-베이직,한식,0.7,2,48,55
핏투게더,3,17,소고기관자볶음,케이터링-베이직,한식,0.2,1,48,55
핏투게더,4,18,돔베고기,케이터링-베이직,한식,0.2,1,48,55
핏투게더,0,5,돼지고기짜장볶음,케이터링-베이직,한식,0.2,1,52,55
핏투게더,1,3,고추장콩나물소불고기,케이터링-베이직,한식,0.6,1,50,55
핏투게더,2,9,된장돼지고기볶음,케이터링-베이직,한식,0.3,1,50,55
핏투게더,3,11,오리고기두루치기,케이터링-베이직,한식,0.5,1,50,55
핏투게더,4,8,나시고랭볶음밥,케이터링-베이직,아시안,0.8,1,50,55
핏투게더,0,13,유자떡갈비,케이터링-베이직,한식,0,1,54,55
핏투게더,1,10,고추장제육볶음,케이터링-베이직,한식,0.6,1,50,55
핏투게더,2,2,소고기숙주볶음,케이터링-베이직,한식,0.1,1,50,55
핏투게더,3,7,데리야끼닭갈비,케이터링-베이직,한식,0.2,1,50,55
핏투게더,4,4,서울식불고기,케이터링-베이직,한식,0.3,1,50,55
핏투게더,0,11,약고추장산채나물비빔밥,케이터링-베이직,한식,0.2,1,53,55
핏투게더,1,12,주꾸미삼겹,케이터링-베이직,한식,0.8,2,50,55
핏투게더,2,12,블랙빈소고기볶음,케이터링-베이직,한식,0.3,1,50,55
핏투게더,3,11,춘천식닭갈비,케이터링-베이직,한식,0.5,1,50,55
핏투게더,4,9,중화삼겹볶음,케이터링-베이직,중식,0.6,1,50,55
핏투게더,0,2,고추장소불고기,케이터링-베이직,한식,0.6,1,53,55
핏투게더,1,8,돼지갈비간장조림,케이터링-베이직,한식,0.3,1,50,55
핏투게더,2,11,양념치킨,케이터링-베이직,한식,0.2,1,50,55
핏투게더,3,10,오겹살두루치기,케이터링-베이직,한식,0.5,1,50,55
핏투게더,4,-2,짜장닭찜,케이터링-베이직,한식,0.2,2,50,55
핏투게더,0,11,돈까스덮밥,케이터링-베이직,일식,0,1,48,55
핏투게더,1,9,소고기마라샹궈볶음,케이터링-베이직,한식,0.7,1,48,55
핏투게더,2,8,BBQ닭갈비볶음,케이터링-베이직,한식,0.4,1,48,55
핏투게더,3,8,김치제육볶음,케이터링-베이직,한식,0.5,1,48,55
핏투게더,4,2,허브오븐로스트치킨,케이터링-베이직,양식,0.2,1,48,55
한스홀딩스,0,16,깻잎된장제육볶음,케이터링-베이직,한식,0.6,1,20,30
한스홀딩스,1,14,마크니커리,케이터링-베이직,아시안,0.4,2,20,30
한스홀딩스,2,13,언양식바싹불고기,케이터링-베이직,한식,0.1,1,20,30
한스홀딩스,3,17,오삼제육볶음,케이터링-베이직,한식,0.6,1,20,30
한스홀딩스,4,18,순살갈릭양념치킨,케이터링-베이직,한식,0.2,1,20,30
한스홀딩스,0,5,버섯소불고기,케이터링-베이직,한식,0.3,1,25,30
한스홀딩스,1,3,충청도식시골밥상,케이터링-베이직,한식,0.6,1,25,30
한스홀딩스,2,9,훈제오리주물럭,케이터링-베이직,한식,0.5,1,25,30
한스홀딩스,3,11,맥적,케이터링-베이직,한식,0.2,1,25,30
한스홀딩스,4,8,매콤오븐닭구이,케이터링-베이직,한식,0.8,1,25,30
한스홀딩스,0,13,꿀마늘보쌈,케이터링-베이직,한식,0,0,25,30
한스홀딩스,1,10,오야꼬동,케이터링-베이직,일식,0.1,1,25,30
한스홀딩스,2,2,영양돼지갈비찜,케이터링-베이직,한식,0.8,2,25,30
한스홀딩스,3,7,닭강정,케이터링-베이직,한식,0,1,25,30
한스홀딩스,4,4,마파두부덮밥,케이터링-베이직,한식,0.6,2,25,30
한스홀딩스,0,11,된장차슈,케이터링-베이직,일식,0.3,1,25,30
한스홀딩스,1,12,소고기육개장,케이터링-베이직,한식,0.7,2,25,30
한스홀딩스,2,12,수제떡갈비,케이터링-베이직,한식,0.1,1,25,30
한스홀딩스,3,11,숯불닭갈비,케이터링-베이직,한식,0.8,1,25,30
한스홀딩스,4,9,콩나물불고기,케이터링-베이직,한식,0.8,1,25,30
한스홀딩스,0,2,오겹두루치기,케이터링-베이직,한식,0.5,1,25,30
한스홀딩스,1,8,꼬막비빔밥,케이터링-베이직,한식,0.5,1,25,30
한스홀딩스,2,11,매콤소불고기,케이터링-베이직,한식,0.8,1,25,30
한스홀딩스,3,10,돼지불백,케이터링-베이직,한식,0.6,1,25,30
한스홀딩스,4,-2,미소닭조림,케이터링-베이직,한식,0.2,1,25,30
한스홀딩스,0,11,춘천식닭갈비,케이터링-베이직,한식,0.5,1,25,30
한스홀딩스,1,9,해산물빠에야,케이터링-베이직,양식,0.5,1,25,30
한스홀딩스,2,8,서울식불고기,케이터링-베이직,한식,0.3,1,25,30
한스홀딩스,3,8,고추장대파돼지불고기,케이터링-베이직,한식,0.6,1,25,30
한스홀딩스,4,2,허브버터로스트치킨,케이터링-베이직,양식,0.2,1,25,30
한스홀딩스,0,-4,매콤찜닭,케이터링-베이직,한식,0.8,2,27,30
한스홀딩스,1,0,연어장덮밥,케이터링-베이직,양식,0,0,27,30
한스홀딩스,2,7,갈비치킨,케이터링-베이직,한식,0.8,1,27,30
한스홀딩스,3,-1,논우렁강된장정식,케이터링-베이직,한식,0.4,1,27,30
한스홀딩스,4,-3,수제등심돈가스,케이터링-베이직,일식,0,1,27,30
휴이노,0,24,돼지불백백반,케이터링-베이직,한식,0.6,1,80,80
휴이노,1,25,매운닭찜 & LA갈비,케이터링-베이직,한식,0.9,2,80,80
휴이노,2,30,아마트리치아나 파스타,케이터링-베이직,양식,0.7,1,80,80
휴이노,3,23,마파두부,케이터링-베이직,한식,0.6,2,80,80
휴이노,4,23,간장닭볶음탕백반,케이터링-베이직,한식,0.3,1,80,80
휴이노,0,25,갈비치킨백반,케이터링-베이직,한식,0.8,1,80,80
휴이노,1,27,그릴드 목살 스테이크,케이터링-베이직,양식,0.1,1,80,80
휴이노,2,32,마늘보쌈,케이터링-베이직,한식,0,1,80,80
휴이노,3,29,수제 떡갈비,케이터링-베이직,한식,0.1,1,80,80
휴이노,4,25,일본식 차슈 덮밥,케이터링-베이직,일식,0.1,1,80,80
휴이노,0,29,김치 제육 볶음,케이터링-베이직,한식,0.5,2,80,80
휴이노,1,26,돼지불백백반,케이터링-베이직,한식,0.6,1,80,80
휴이노,2,30,항정살 된장구이 덮밥,케이터링-베이직,한식,0.2,1,80,80
휴이노,3,25,크림불고기백반,케이터링-베이직,양식,0,1,80,80
휴이노,4,22,닭날개데리야끼백반,케이터링-베이직,일식,0.3,1,80,80
휴이노,0,29,베트남돼지구이백반,케이터링-베이직,아시안,0.3,1,80,80
휴이노,1,28,육회비빔밥백반,케이터링-베이직,한식,0.5,1,80,80
휴이노,2,28,쭈꾸미 삼겹구이,케이터링-베이직,한식,0.4,1,80,80
휴이노,3,28,핫치킨 고로케,케이터링-베이직,한식,0.5,1,80,80
휴이노,4,28,부채살스테이크백반,케이터링-베이직,양식,0,1,80,80
더퍼스트터치,0,24,베트남돼지구이백반,케이터링-프리미엄,아시안,0.3,1,90,95
더퍼스트터치,1,25,육회비빔밥백반,케이터링-프리미엄,한식,0.5,1,90,95
더퍼스트터치,2,30,쭈꾸미 삼겹구이,케이터링-프리미엄,한식,0.4,1,85,95
더퍼스트터치,3,23,핫치킨 고로케,케이터링-프리미엄,한식,0.5,1,80,95
더퍼스트터치,4,23,부채살스테이크백반,케이터링-프리미엄,양식,0,1,80,95
더퍼스트터치,0,25,돼지불백백반,케이터링-프리미엄,한식,0.6,1,90,95
더퍼스트터치,1,27,매운닭찜 & LA갈비,케이터링-프리미엄,한식,0.9,2,90,95
더퍼스트터치,2,32,아마트리치아나 파스타,케이터링-프리미엄,양식,0.7,1,90,95
더퍼스트터치,3,29,마파두부,케이터링-프리미엄,한식,0.6,2,90,95
더퍼스트터치,4,25,간장닭볶음탕백반,케이터링-프리미엄,한식,0.3,1,90,95
더퍼스트터치,0,29,갈비치킨백반,케이터링-프리미엄,한식,0.8,1,90,95
더퍼스트터치,1,26,그릴드 목살 스테이크,케이터링-프리미엄,양식,0.1,1,90,95
더퍼스트터치,2,30,마늘보쌈,케이터링-프리미엄,한식,0,1,90,95
더퍼스트터치,3,25,수제 떡갈비,케이터링-프리미엄,한식,0.1,1,90,95
더퍼스트터치,4,22,일본식 차슈 덮밥,케이터링-프리미엄,일식,0.1,1,90,95
더퍼스트터치,0,29,닭강정백반,케이터링-프리미엄,한식,0,1,90,95
더퍼스트터치,1,28,고추장제육백반,케이터링-프리미엄,한식,0.6,1,90,95
더퍼스트터치,2,28,매콤소불고기백반,케이터링-프리미엄,한식,0.8,1,90,95
더퍼스트터치,3,28,수제 떡갈비,케이터링-프리미엄,한식,0.1,1,90,95
더퍼스트터치,4,28,태국식삼겹볶음백반,케이터링-프리미엄,아시안,0.4,1,90,95
메드트로닉,0,24,베트남돼지구이백반,케이터링-프리미엄,아시안,0.3,1,70,75
메드트로닉,1,25,육회비빔밥백반,케이터링-프리미엄,한식,0.5,1,70,75
메드트로닉,2,30,쭈꾸미 삼겹구이,케이터링-프리미엄,한식,0.4,1,70,75
메드트로닉,3,23,핫치킨 고로케,케이터링-프리미엄,한식,0.5,1,70,75
메드트로닉,4,23,부채살스테이크백반,케이터링-프리미엄,양식,0,1,70,75
메드트로닉,0,25,돼지불백백반,케이터링-프리미엄,한식,0.6,1,70,75
메드트로닉,1,27,매운닭찜 & LA갈비,케이터링-프리미엄,한식,0.9,2,70,75
메드트로닉,2,32,아마트리치아나 파스타,케이터링-프리미엄,양식,0.7,1,70,75
메드트로닉,3,29,마파두부,케이터링-프리미엄,한식,0.6,2,70,75
메드트로닉,4,25,간장닭볶음탕백반,케이터링-프리미엄,한식,0.3,1,70,75
메드트로닉,0,29,갈비치킨백반,케이터링-프리미엄,한식,0.8,1,70,75
메드트로닉,1,26,그릴드 목살 스테이크,케이터링-프리미엄,양식,0.1,1,70,75
메드트로닉,2,30,마늘보쌈,케이터링-프리미엄,한식,0,1,70,75
메드트로닉,3,25,수제 떡갈비,케이터링-프리미엄,한식,0.1,1,70,75
메드트로닉,4,22,일본식 차슈 덮밥,케이터링-프리미엄,일식,0.1,1,70,75
메드트로닉,0,29,닭강정백반,케이터링-프리미엄,한식,0,1,70,75
메드트로닉,1,28,고추장제육백반,케이터링-프리미엄,한식,0.6,1,70,75
메드트로닉,2,28,매콤소불고기백반,케이터링-프리미엄,한식,0.8,1,70,75
메드트로닉,3,28,수제 떡갈비,케이터링-프리미엄,한식,0.1,1,70,75
메드트로닉,4,28,태국식삼겹볶음백반,케이터링-프리미엄,아시안,0.4,1,70,75
하우투메리,0,24,베트남돼지구이백반,케이터링-프리미엄,아시안,0.3,1,30,30
하우투메리,1,25,육회비빔밥백반,케이터링-프리미엄,한식,0.5,1,30,30
